"course_id","id","timeopen","timeclose","max_grade","student_grade","userid"
2060,12838,1573527600,1576032900,2.00000,1.00000,92304
2060,12838,1573527600,1576032900,2.00000,2.00000,136716
2060,12838,1573527600,1576032900,2.00000,2.00000,111618
2060,12838,1573527600,1576032900,2.00000,2.00000,137171
2060,12838,1573527600,1576032900,2.00000,2.00000,91863
2060,12838,1573527600,1576032900,2.00000,2.00000,138915
2060,12838,1573527600,1576032900,2.00000,2.00000,138704
2060,12838,1573527600,1576032900,2.00000,2.00000,91504
2060,12838,1573527600,1576032900,2.00000,2.00000,138419
2060,12838,1573527600,1576032900,2.00000,2.00000,123065
2060,12838,1573527600,1576032900,2.00000,2.00000,121958
2060,12838,1573527600,1576032900,2.00000,2.00000,138687
2060,12838,1573527600,1576032900,2.00000,2.00000,137187
2060,12838,1573527600,1576032900,2.00000,2.00000,137827
2060,12838,1573527600,1576032900,2.00000,2.00000,137382
2060,12838,1573527600,1576032900,2.00000,2.00000,137416
2060,12838,1573527600,1576032900,2.00000,2.00000,48424
2060,12838,1573527600,1576032900,2.00000,2.00000,138881
2060,12838,1573527600,1576032900,2.00000,2.00000,122118
2060,12838,1573527600,1576032900,2.00000,2.00000,87696
2060,12838,1573527600,1576032900,2.00000,2.00000,132953
2060,12838,1573527600,1576032900,2.00000,2.00000,121816
2060,12838,1573527600,1576032900,2.00000,2.00000,138303
2060,12838,1573527600,1576032900,2.00000,2.00000,91252
2060,12838,1573527600,1576032900,2.00000,2.00000,53638
2060,12838,1573527600,1576032900,2.00000,2.00000,56518
2060,12838,1573527600,1576032900,2.00000,2.00000,138056
2060,12838,1573527600,1576032900,2.00000,2.00000,88910
2060,12838,1573527600,1576032900,2.00000,2.00000,122892
2060,12838,1573527600,1576032900,2.00000,2.00000,132685
2060,12838,1573527600,1576032900,2.00000,2.00000,137794
2060,12838,1573527600,1576032900,2.00000,2.00000,121886
2060,12838,1573527600,1576032900,2.00000,2.00000,117145
2060,12838,1573527600,1576032900,2.00000,2.00000,139093
2060,12838,1573527600,1576032900,2.00000,2.00000,138167
2060,12838,1573527600,1576032900,2.00000,2.00000,88353
2060,12838,1573527600,1576032900,2.00000,2.00000,137683
2060,12838,1573527600,1576032900,2.00000,2.00000,138300
2060,12838,1573527600,1576032900,2.00000,2.00000,90814
2060,12838,1573527600,1576032900,2.00000,2.00000,11315
2060,12838,1573527600,1576032900,2.00000,2.00000,122768
2060,12838,1573527600,1576032900,2.00000,2.00000,99926
2060,12838,1573527600,1576032900,2.00000,1.50000,122104
2060,12838,1573527600,1576032900,2.00000,2.00000,122685
2060,12838,1573527600,1576032900,2.00000,2.00000,28412
2060,12838,1573527600,1576032900,2.00000,2.00000,90544
2060,12838,1573527600,1576032900,2.00000,2.00000,122712
2060,12838,1573527600,1576032900,2.00000,2.00000,121602
2060,12838,1573527600,1576032900,2.00000,2.00000,138417
2060,12838,1573527600,1576032900,2.00000,1.50000,136892
2060,12838,1573527600,1576032900,2.00000,2.00000,123501
2060,12838,1573527600,1576032900,2.00000,2.00000,138298
2060,12838,1573527600,1576032900,2.00000,1.70000,137832
2060,12838,1573527600,1576032900,2.00000,2.00000,137886
2060,12838,1573527600,1576032900,2.00000,0.00000,100526
2060,12838,1573527600,1576032900,2.00000,0.00000,72499
2060,12838,1573527600,1576032900,2.00000,0.00000,46288
2060,12838,1573527600,1576032900,2.00000,0.00000,136849
2060,12838,1573527600,1576032900,2.00000,0.00000,28522
2060,12838,1573527600,1576032900,2.00000,0.00000,139184
2060,12838,1573527600,1576032900,2.00000,0.00000,137792
2060,12838,1573527600,1576032900,2.00000,0.00000,137196
2060,12838,1573527600,1576032900,2.00000,0.00000,138899
2060,12838,1573527600,1576032900,2.00000,0.00000,139065
2060,12838,1573527600,1576032900,2.00000,0.00000,137243
2060,12838,1573527600,1576032900,2.00000,0.00000,3762
2060,12838,1573527600,1576032900,2.00000,0.00000,138480
2060,12838,1573527600,1576032900,2.00000,0.00000,89583
2060,12838,1573527600,1576032900,2.00000,0.00000,132886
2060,12838,1573527600,1576032900,2.00000,0.00000,137246
2060,12838,1573527600,1576032900,2.00000,0.00000,97615
2060,12838,1573527600,1576032900,2.00000,0.00000,138795
2060,12838,1573527600,1576032900,2.00000,0.00000,138999
2060,12838,1573527600,1576032900,2.00000,0.00000,139127
2060,12838,1573527600,1576032900,2.00000,0.00000,103826
2060,12838,1573527600,1576032900,2.00000,0.00000,91560
2060,12838,1573527600,1576032900,2.00000,0.00000,137957
2060,12838,1573527600,1576032900,2.00000,0.00000,138854
2060,12838,1573527600,1576032900,2.00000,0.00000,138416
2060,12838,1573527600,1576032900,2.00000,0.00000,136918
2060,12838,1573527600,1576032900,2.00000,0.00000,137120
2060,12838,1573527600,1576032900,2.00000,0.00000,86889
2060,12838,1573527600,1576032900,2.00000,0.00000,93093
2060,12838,1573527600,1576032900,2.00000,0.00000,139323
2060,12838,1573527600,1576032900,2.00000,0.00000,138764
2060,12838,1573527600,1576032900,2.00000,0.00000,123522
2060,12838,1573527600,1576032900,2.00000,0.00000,138356
2060,12838,1573527600,1576032900,2.00000,0.00000,138653
2060,12838,1573527600,1576032900,2.00000,0.00000,137501
2060,12838,1573527600,1576032900,2.00000,0.00000,137095
2060,12838,1573527600,1576032900,2.00000,0.00000,137615
2060,12838,1573527600,1576032900,2.00000,0.00000,137870
2060,12838,1573527600,1576032900,2.00000,0.00000,138228
2060,12838,1573527600,1576032900,2.00000,0.00000,138106
2060,12838,1573527600,1576032900,2.00000,0.00000,138257
2060,12838,1573527600,1576032900,2.00000,0.00000,139265
2060,12838,1573527600,1576032900,2.00000,0.00000,138450
2060,12838,1573527600,1576032900,2.00000,0.00000,137257
2060,12838,1573527600,1576032900,2.00000,0.00000,121968
2060,12838,1573527600,1576032900,2.00000,0.00000,48498
2060,12838,1573527600,1576032900,2.00000,0.00000,138044
2060,12838,1573527600,1576032900,2.00000,0.00000,137705
2060,12838,1573527600,1576032900,2.00000,0.00000,1479
2060,12838,1573527600,1576032900,2.00000,0.00000,53761
2060,12838,1573527600,1576032900,2.00000,0.00000,139285
2060,12838,1573527600,1576032900,2.00000,0.00000,80606
2060,12838,1573527600,1576032900,2.00000,0.00000,137710
2060,12838,1573527600,1576032900,2.00000,0.00000,133068
2060,12838,1573527600,1576032900,2.00000,0.00000,137577
2060,12838,1573527600,1576032900,2.00000,0.00000,78600
2060,12838,1573527600,1576032900,2.00000,0.00000,121849
2060,12838,1573527600,1576032900,2.00000,0.00000,93213
2060,12838,1573527600,1576032900,2.00000,0.00000,137588
2060,12838,1573527600,1576032900,2.00000,0.00000,136704
2060,12838,1573527600,1576032900,2.00000,0.00000,121097
2060,12838,1573527600,1576032900,2.00000,0.00000,137686
2060,12838,1573527600,1576032900,2.00000,0.00000,137720
2060,12838,1573527600,1576032900,2.00000,0.00000,137866
2060,12838,1573527600,1576032900,2.00000,0.00000,137559
2060,12838,1573527600,1576032900,2.00000,0.00000,139018
2060,12838,1573527600,1576032900,2.00000,0.00000,77885
2060,12838,1573527600,1576032900,2.00000,0.00000,137052
2060,12838,1573527600,1576032900,2.00000,0.00000,138501
2060,12838,1573527600,1576032900,2.00000,0.00000,138649
2060,12838,1573527600,1576032900,2.00000,0.00000,121922
2060,12838,1573527600,1576032900,2.00000,0.00000,29918
2060,12838,1573527600,1576032900,2.00000,0.00000,50421
2060,12838,1573527600,1576032900,2.00000,0.00000,123457
2060,12838,1573527600,1576032900,2.00000,0.00000,122045
2060,12838,1573527600,1576032900,2.00000,0.00000,139235
2060,12838,1573527600,1576032900,2.00000,0.00000,138318
2060,12838,1573527600,1576032900,2.00000,0.00000,137738
2060,12838,1573527600,1576032900,2.00000,0.00000,99613
2060,12838,1573527600,1576032900,2.00000,0.00000,122248
2060,12838,1573527600,1576032900,2.00000,0.00000,100964
2060,12838,1573527600,1576032900,2.00000,0.00000,137361
2060,12838,1573527600,1576032900,2.00000,0.00000,96356
2060,12838,1573527600,1576032900,2.00000,0.00000,138944
2060,12838,1573527600,1576032900,2.00000,0.00000,122213
2060,12838,1573527600,1576032900,2.00000,0.00000,138390
2060,12838,1573527600,1576032900,2.00000,0.00000,137476
2060,12838,1573527600,1576032900,2.00000,0.00000,138828
2060,12838,1573527600,1576032900,2.00000,0.00000,89061
2060,12838,1573527600,1576032900,2.00000,0.00000,91216
2060,12838,1573527600,1576032900,2.00000,0.00000,46118
2060,12838,1573527600,1576032900,2.00000,0.00000,100181
2060,12838,1573527600,1576032900,2.00000,0.00000,138171
2060,12838,1573527600,1576032900,2.00000,0.00000,137477
2060,12838,1573527600,1576032900,2.00000,0.00000,139139
2060,12838,1573527600,1576032900,2.00000,0.00000,33512
2060,12838,1573527600,1576032900,2.00000,0.00000,138413
2060,12838,1573527600,1576032900,2.00000,0.00000,137842
2060,12838,1573527600,1576032900,2.00000,0.00000,126480
2060,12838,1573527600,1576032900,2.00000,0.00000,138936
2060,12838,1573527600,1576032900,2.00000,0.00000,89915
2060,12838,1573527600,1576032900,2.00000,0.00000,37755
2060,12838,1573527600,1576032900,2.00000,0.00000,89191
2060,12838,1573527600,1576032900,2.00000,0.00000,138205
2060,12838,1573527600,1576032900,2.00000,0.00000,137386
2060,12838,1573527600,1576032900,2.00000,0.00000,57481
2060,12838,1573527600,1576032900,2.00000,0.00000,138812
2060,12838,1573527600,1576032900,2.00000,0.00000,136771
2060,12838,1573527600,1576032900,2.00000,0.00000,137461
2060,12838,1573527600,1576032900,2.00000,0.00000,132513
2060,12838,1573527600,1576032900,2.00000,0.00000,139215
2060,12838,1573527600,1576032900,2.00000,0.00000,136822
2060,12838,1573527600,1576032900,2.00000,0.00000,123721
2060,12838,1573527600,1576032900,2.00000,0.00000,138154
2060,12838,1573527600,1576032900,2.00000,0.00000,87943
2060,12838,1573527600,1576032900,2.00000,0.00000,133164
2060,12838,1573527600,1576032900,2.00000,0.00000,123283
2060,12838,1573527600,1576032900,2.00000,0.00000,138718
2060,12838,1573527600,1576032900,2.00000,0.00000,138767
2060,12838,1573527600,1576032900,2.00000,0.00000,137099
2060,12838,1573527600,1576032900,2.00000,0.00000,68417
2060,12838,1573527600,1576032900,2.00000,0.00000,62576
2060,12838,1573527600,1576032900,2.00000,0.00000,122792
2060,12838,1573527600,1576032900,2.00000,0.00000,110265
2060,12838,1573527600,1576032900,2.00000,0.00000,63844
2060,12838,1573527600,1576032900,2.00000,0.00000,90427
2060,12838,1573527600,1576032900,2.00000,0.00000,87642
2060,12838,1573527600,1576032900,2.00000,0.00000,139386
2060,12838,1573527600,1576032900,2.00000,0.00000,123649
2060,12838,1573527600,1576032900,2.00000,0.00000,139311
2060,12838,1573527600,1576032900,2.00000,0.00000,119139
2060,12838,1573527600,1576032900,2.00000,0.00000,138597
2060,12838,1573527600,1576032900,2.00000,0.00000,123644
2060,12838,1573527600,1576032900,2.00000,0.00000,138473
2060,12838,1573527600,1576032900,2.00000,0.00000,44064
2060,12838,1573527600,1576032900,2.00000,0.00000,121151
2060,12838,1573527600,1576032900,2.00000,0.00000,132832
2060,12838,1573527600,1576032900,2.00000,0.00000,121049
2060,12838,1573527600,1576032900,2.00000,0.00000,138484
2060,12838,1573527600,1576032900,2.00000,0.00000,137909
2060,12838,1573527600,1576032900,2.00000,0.00000,45449
2060,12838,1573527600,1576032900,2.00000,0.00000,93223
2060,12838,1573527600,1576032900,2.00000,0.00000,138462
2060,12838,1573527600,1576032900,2.00000,0.00000,79433
2060,12838,1573527600,1576032900,2.00000,0.00000,121099
2060,12838,1573527600,1576032900,2.00000,0.00000,138237
2060,12838,1573527600,1576032900,2.00000,0.00000,121619
2060,12838,1573527600,1576032900,2.00000,0.00000,78188
2060,12838,1573527600,1576032900,2.00000,0.00000,137126
2060,12838,1573527600,1576032900,2.00000,0.00000,138163
2060,12838,1573527600,1576032900,2.00000,0.00000,121603
2060,12838,1573527600,1576032900,2.00000,0.00000,116106
2060,12838,1573527600,1576032900,2.00000,0.00000,121035
2060,12838,1573527600,1576032900,2.00000,0.00000,44765
2060,12838,1573527600,1576032900,2.00000,0.00000,136945
2060,12838,1573527600,1576032900,2.00000,0.00000,138816
2060,12838,1573527600,1576032900,2.00000,0.00000,138173
2060,12838,1573527600,1576032900,2.00000,0.00000,137256
2060,12838,1573527600,1576032900,2.00000,0.00000,137276
2060,12838,1573527600,1576032900,2.00000,0.00000,45542
2060,12838,1573527600,1576032900,2.00000,0.00000,7574
2060,12838,1573527600,1576032900,2.00000,0.00000,139371
2060,12838,1573527600,1576032900,2.00000,0.00000,91600
2060,12838,1573527600,1576032900,2.00000,0.00000,138436
2060,12838,1573527600,1576032900,2.00000,0.00000,78197
2060,12838,1573527600,1576032900,2.00000,0.00000,122675
2060,12838,1573527600,1576032900,2.00000,0.00000,121000
2060,12838,1573527600,1576032900,2.00000,0.00000,138197
2060,12838,1573527600,1576032900,2.00000,0.00000,138375
2060,12838,1573527600,1576032900,2.00000,0.00000,137015
2060,12838,1573527600,1576032900,2.00000,0.00000,122278
2060,12838,1573527600,1576032900,2.00000,0.00000,122401
2060,12838,1573527600,1576032900,2.00000,0.00000,121362
2060,12838,1573527600,1576032900,2.00000,0.00000,122884
2060,12838,1573527600,1576032900,2.00000,0.00000,47447
2060,12838,1573527600,1576032900,2.00000,0.00000,47300
2060,12838,1573527600,1576032900,2.00000,0.00000,132366
2060,12838,1573527600,1576032900,2.00000,0.00000,138247
2060,12838,1573527600,1576032900,2.00000,0.00000,47473
2060,12838,1573527600,1576032900,2.00000,0.00000,88412
2060,12838,1573527600,1576032900,2.00000,0.00000,137260
2060,12838,1573527600,1576032900,2.00000,0.00000,92271
2060,12838,1573527600,1576032900,2.00000,0.00000,139054
2060,12838,1573527600,1576032900,2.00000,0.00000,123694
2060,12838,1573527600,1576032900,2.00000,0.00000,127329
2060,12838,1573527600,1576032900,2.00000,0.00000,122100
2060,12838,1573527600,1576032900,2.00000,0.00000,91287
2060,12838,1573527600,1576032900,2.00000,0.00000,139194
2060,12838,1573527600,1576032900,2.00000,0.00000,138179
2060,12838,1573527600,1576032900,2.00000,0.00000,138201
2060,12838,1573527600,1576032900,2.00000,0.00000,137408
2060,12838,1573527600,1576032900,2.00000,0.00000,137215
2060,12838,1573527600,1576032900,2.00000,0.00000,7159
2060,12838,1573527600,1576032900,2.00000,0.00000,123437
2060,12838,1573527600,1576032900,2.00000,0.00000,138956
2060,12838,1573527600,1576032900,2.00000,0.00000,122619
2060,12838,1573527600,1576032900,2.00000,2.00000,93511
2060,12838,1573527600,1576032900,2.00000,1.00000,137930
2060,12838,1573527600,1576032900,2.00000,1.00000,137703
2060,12838,1573527600,1576032900,2.00000,1.00000,121840
2060,12838,1573527600,1576032900,2.00000,0.50000,90666
2060,12838,1573527600,1576032900,2.00000,1.60000,121932
2060,12838,1573527600,1576032900,2.00000,1.00000,138269
2060,12838,1573527600,1576032900,2.00000,0.50000,137800
2060,12838,1573527600,1576032900,2.00000,0.50000,121530
2060,12838,1573527600,1576032900,2.00000,2.00000,138877
2060,12838,1573527600,1576032900,2.00000,1.80000,88680
2060,12838,1573527600,1576032900,2.00000,0.50000,13845
2060,12838,1573527600,1576032900,2.00000,0.50000,30855
2060,12838,1573527600,1576032900,2.00000,0.50000,3597
2060,12838,1573527600,1576032900,2.00000,0.50000,122988
2060,12838,1573527600,1576032900,2.00000,1.50000,137894
2060,12838,1573527600,1576032900,2.00000,2.00000,139247
2060,12838,1573527600,1576032900,2.00000,0.50000,87647
2060,12838,1573527600,1576032900,2.00000,0.50000,121132
2060,12838,1573527600,1576032900,2.00000,0.50000,138733
2060,12838,1573527600,1576032900,2.00000,0.50000,121845
2060,12838,1573527600,1576032900,2.00000,0.50000,89705
2060,12838,1573527600,1576032900,2.00000,1.70000,137119
2060,12838,1573527600,1576032900,2.00000,0.50000,137318
2060,12838,1573527600,1576032900,2.00000,0.50000,87479
2060,12838,1573527600,1576032900,2.00000,0.50000,123736
2060,12838,1573527600,1576032900,2.00000,0.50000,55855
2060,12838,1573527600,1576032900,2.00000,0.50000,121059
2060,12838,1573527600,1576032900,2.00000,0.50000,9875
2060,12838,1573527600,1576032900,2.00000,2.00000,87732
2060,12838,1573527600,1576032900,2.00000,0.50000,138433
2060,12838,1573527600,1576032900,2.00000,1.60000,50664
2060,12838,1573527600,1576032900,2.00000,2.00000,137608
2060,12838,1573527600,1576032900,2.00000,0.50000,139017
2060,12838,1573527600,1576032900,2.00000,0.50000,139131
2060,12838,1573527600,1576032900,2.00000,1.50000,138272
2060,12838,1573527600,1576032900,2.00000,0.50000,92130
2060,12838,1573527600,1576032900,2.00000,0.50000,93520
2060,12838,1573527600,1576032900,2.00000,1.00000,73047
2060,12838,1573527600,1576032900,2.00000,1.00000,89165
2060,12838,1573527600,1576032900,2.00000,0.50000,137376
2060,12838,1573527600,1576032900,2.00000,1.50000,138879
2060,12838,1573527600,1576032900,2.00000,2.00000,121028
2060,12838,1573527600,1576032900,2.00000,1.00000,137150
2060,12838,1573527600,1576032900,2.00000,1.00000,88062
2060,12838,1573527600,1576032900,2.00000,0.50000,89232
2060,12838,1573527600,1576032900,2.00000,2.00000,138664
2060,12838,1573527600,1576032900,2.00000,1.00000,138820
2060,12838,1573527600,1576032900,2.00000,0.50000,118379
2060,12838,1573527600,1576032900,2.00000,0.50000,87400
2060,12841,1573527600,1574218500,2.00000,1.00000,138907
2060,12841,1573527600,1574218500,2.00000,0.00000,137297
2060,12841,1573527600,1574218500,2.00000,1.00000,137937
2060,12841,1573527600,1574218500,2.00000,0.50000,103587
2060,12841,1573527600,1574218500,2.00000,2.00000,48207
2060,12841,1573527600,1574218500,2.00000,2.00000,81087
2060,12841,1573527600,1574218500,2.00000,2.00000,89724
2060,12841,1573527600,1574218500,2.00000,0.50000,138525
2060,12841,1573527600,1574218500,2.00000,1.50000,123015
2060,12841,1573527600,1574218500,2.00000,1.50000,138980
2060,12841,1573527600,1574218500,2.00000,2.00000,121428
2060,12841,1573527600,1574218500,2.00000,1.50000,91870
2060,12841,1573527600,1574218500,2.00000,0.50000,123148
2060,12841,1573527600,1574218500,2.00000,0.50000,138631
2060,12841,1573527600,1574218500,2.00000,0.50000,137880
2060,12841,1573527600,1574218500,2.00000,0.50000,122799
2060,12841,1573527600,1574218500,2.00000,1.50000,136724
2060,12841,1573527600,1574218500,2.00000,2.00000,14059
2060,12841,1573527600,1574218500,2.00000,2.00000,137381
2060,12841,1573527600,1574218500,2.00000,0.50000,90841
2060,12841,1573527600,1574218500,2.00000,1.50000,137185
2060,12841,1573527600,1574218500,2.00000,0.50000,137308
2060,12841,1573527600,1574218500,2.00000,2.00000,136694
2060,12841,1573527600,1574218500,2.00000,1.50000,122913
2060,12841,1573527600,1574218500,2.00000,2.00000,16667
2060,12841,1573527600,1574218500,2.00000,0.50000,138190
2060,12841,1573527600,1574218500,2.00000,1.50000,122979
2060,12841,1573527600,1574218500,2.00000,1.50000,138613
2060,12841,1573527600,1574218500,2.00000,2.00000,3293
2060,12841,1573527600,1574218500,2.00000,0.50000,122496
2060,12841,1573527600,1574218500,2.00000,1.00000,54786
2060,12841,1573527600,1574218500,2.00000,1.00000,138181
2060,12841,1573527600,1574218500,2.00000,1.50000,123137
2060,12841,1573527600,1574218500,2.00000,1.50000,13749
2060,12841,1573527600,1574218500,2.00000,1.50000,69681
2060,12841,1573527600,1574218500,2.00000,0.50000,123194
2060,12841,1573527600,1574218500,2.00000,1.00000,121053
2060,12841,1573527600,1574218500,2.00000,0.50000,132638
2060,12841,1573527600,1574218500,2.00000,2.00000,138855
2060,12841,1573527600,1574218500,2.00000,1.00000,77816
2060,12841,1573527600,1574218500,2.00000,0.50000,33292
2060,12841,1573527600,1574218500,2.00000,1.50000,138958
2060,12841,1573527600,1574218500,2.00000,1.00000,88604
2060,12841,1573527600,1574218500,2.00000,1.50000,91560
2060,12841,1573527600,1574218500,2.00000,1.00000,121687
2060,12841,1573527600,1574218500,2.00000,1.00000,121078
2060,12841,1573527600,1574218500,2.00000,1.50000,137541
2060,12841,1573527600,1574218500,2.00000,0.50000,120264
2060,12841,1573527600,1574218500,2.00000,1.50000,137620
2060,12841,1573527600,1574218500,2.00000,0.00000,132594
2060,12841,1573527600,1574218500,2.00000,2.00000,123146
2060,12841,1573527600,1574218500,2.00000,1.50000,87882
2060,12841,1573527600,1574218500,2.00000,1.00000,137078
2060,12841,1573527600,1574218500,2.00000,1.50000,121217
2060,12841,1573527600,1574218500,2.00000,1.50000,91216
2060,12841,1573527600,1574218500,2.00000,1.50000,139331
2060,12841,1573527600,1574218500,2.00000,1.00000,123691
2060,12841,1573527600,1574218500,2.00000,1.50000,137247
2060,12841,1573527600,1574218500,2.00000,2.00000,137432
2060,12841,1573527600,1574218500,2.00000,1.50000,120946
2060,12841,1573527600,1574218500,2.00000,1.50000,138767
2060,12841,1573527600,1574218500,2.00000,1.50000,96356
2060,12841,1573527600,1574218500,2.00000,1.50000,88503
2060,12841,1573527600,1574218500,2.00000,1.00000,137954
2060,12841,1573527600,1574218500,2.00000,1.00000,138824
2060,12841,1573527600,1574218500,2.00000,0.00000,138669
2060,12841,1573527600,1574218500,2.00000,1.50000,121253
2060,12841,1573527600,1574218500,2.00000,1.50000,137477
2060,12841,1573527600,1574218500,2.00000,1.00000,100158
2060,12841,1573527600,1574218500,2.00000,1.50000,92608
2060,12841,1573527600,1574218500,2.00000,1.00000,48281
2060,12841,1573527600,1574218500,2.00000,1.50000,88426
2060,12841,1573527600,1574218500,2.00000,1.50000,136982
2060,12841,1573527600,1574218500,2.00000,0.50000,139003
2060,12841,1573527600,1574218500,2.00000,1.00000,136981
2060,12841,1573527600,1574218500,2.00000,1.50000,65190
2060,12841,1573527600,1574218500,2.00000,1.50000,138416
2060,12841,1573527600,1574218500,2.00000,1.50000,13338
2060,12841,1573527600,1574218500,2.00000,1.00000,121339
2060,12841,1573527600,1574218500,2.00000,1.00000,136672
2060,12841,1573527600,1574218500,2.00000,0.50000,121633
2060,12841,1573527600,1574218500,2.00000,1.00000,139169
2060,12841,1573527600,1574218500,2.00000,1.50000,138617
2060,12841,1573527600,1574218500,2.00000,1.00000,138685
2060,12841,1573527600,1574218500,2.00000,2.00000,137361
2060,12841,1573527600,1574218500,2.00000,2.00000,36166
2060,12841,1573527600,1574218500,2.00000,0.50000,137120
2060,12841,1573527600,1574218500,2.00000,0.50000,137784
